id,gameboard
850,"nil,nil,nil,3,nil,nil,nil,9,nil,nil,2,nil,nil,7,1,nil,nil,nil,nil,nil,nil,nil,8,6,3,nil,nil,6,nil,nil,nil,nil,2,nil,3,nil,5,nil,1,nil,nil,nil,nil,nil,9,7,nil,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,nil,nil,3,nil,7,nil,nil,nil,nil,5,nil,8,1,nil,3,nil,1,8,nil,nil,nil,nil,6,nil,"
851,"nil,nil,nil,nil,nil,nil,9,nil,nil,nil,nil,nil,nil,4,5,nil,nil,2,5,1,4,nil,nil,nil,8,nil,nil,2,nil,nil,nil,3,nil,nil,nil,nil,nil,6,5,nil,nil,1,nil,7,nil,7,nil,nil,nil,nil,nil,nil,nil,4,nil,nil,nil,5,nil,nil,nil,nil,nil,nil,nil,6,9,nil,nil,nil,nil,nil,1,nil,9,nil,nil,3,5,nil,nil,"
852,"6,nil,nil,7,nil,nil,nil,nil,3,nil,8,nil,nil,3,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,6,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,nil,2,nil,5,9,nil,nil,nil,nil,4,5,nil,1,2,nil,5,nil,nil,3,nil,9,nil,nil,7,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,nil,nil,nil,nil,nil,1,nil,"
853,"1,5,nil,nil,nil,4,7,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,4,7,nil,nil,nil,nil,nil,2,nil,nil,8,nil,nil,nil,nil,5,nil,nil,nil,nil,nil,nil,2,nil,8,5,nil,1,nil,6,nil,nil,nil,nil,nil,1,nil,nil,nil,3,nil,nil,9,nil,nil,nil,4,nil,nil,3,nil,nil,nil,3,9,nil,5,8,nil,1,nil,"
854,"nil,7,nil,nil,nil,nil,nil,nil,6,9,nil,nil,7,3,nil,nil,nil,nil,8,nil,2,nil,5,nil,9,nil,nil,5,nil,nil,nil,nil,nil,nil,nil,nil,4,nil,nil,nil,9,6,nil,nil,nil,nil,8,nil,4,nil,nil,2,nil,nil,nil,nil,nil,nil,8,nil,1,5,nil,nil,nil,3,5,nil,nil,nil,nil,4,nil,nil,nil,9,nil,nil,nil,nil,nil,"
855,"nil,2,nil,nil,nil,nil,nil,nil,nil,nil,nil,6,nil,nil,4,nil,7,nil,1,nil,nil,nil,8,nil,6,9,nil,nil,nil,nil,nil,nil,nil,nil,2,nil,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,1,nil,7,nil,5,6,nil,nil,nil,nil,nil,6,nil,nil,nil,7,8,1,nil,nil,9,5,nil,nil,nil,nil,5,nil,1,nil,nil,nil,3,"
856,"nil,nil,6,3,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,nil,8,2,nil,nil,nil,1,nil,nil,7,9,nil,nil,nil,4,nil,nil,1,nil,3,nil,nil,2,9,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,5,nil,nil,nil,nil,nil,5,1,nil,nil,8,nil,nil,nil,4,nil,nil,8,nil,3,nil,nil,nil,nil,nil,nil,2,6,nil,nil,"
857,"nil,nil,2,nil,5,nil,nil,1,nil,nil,nil,nil,nil,6,nil,nil,nil,nil,4,nil,nil,1,nil,7,nil,nil,nil,8,nil,nil,nil,nil,5,nil,nil,nil,nil,nil,7,nil,3,nil,5,6,nil,nil,nil,nil,nil,nil,nil,2,nil,7,5,nil,nil,nil,9,3,6,nil,nil,nil,nil,nil,5,nil,nil,nil,4,nil,1,9,nil,nil,nil,4,8,nil,nil,"
858,"nil,nil,nil,6,nil,nil,nil,nil,nil,nil,nil,8,nil,9,nil,nil,1,nil,nil,nil,6,nil,1,5,4,nil,nil,nil,nil,nil,nil,nil,nil,9,7,1,5,2,nil,nil,7,nil,nil,nil,4,nil,nil,nil,8,nil,nil,2,nil,nil,7,nil,nil,3,nil,nil,nil,nil,nil,nil,nil,nil,5,6,nil,nil,nil,2,4,6,nil,nil,nil,7,nil,nil,nil,"
859,"nil,nil,nil,nil,9,7,nil,nil,nil,8,nil,nil,3,nil,nil,nil,nil,1,nil,nil,nil,8,6,nil,3,nil,nil,nil,nil,1,6,nil,nil,nil,9,nil,nil,nil,nil,9,nil,2,6,nil,3,5,nil,nil,nil,nil,nil,nil,nil,nil,3,nil,2,nil,nil,nil,4,nil,7,nil,5,nil,7,nil,nil,8,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,"
860,"nil,nil,nil,nil,4,9,nil,nil,nil,1,5,nil,6,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,3,nil,5,nil,nil,nil,nil,nil,nil,2,6,2,nil,nil,nil,3,nil,nil,8,nil,nil,nil,7,nil,nil,nil,4,nil,nil,nil,nil,nil,8,5,nil,nil,nil,1,nil,7,nil,1,nil,nil,nil,nil,nil,6,8,nil,nil,nil,nil,nil,nil,7,"
861,"nil,nil,nil,nil,3,nil,9,nil,1,nil,2,8,nil,9,nil,nil,nil,nil,7,nil,nil,5,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,5,nil,4,9,nil,nil,nil,nil,nil,9,1,nil,nil,5,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,6,nil,4,nil,nil,nil,6,nil,nil,nil,nil,nil,3,nil,nil,nil,7,nil,nil,5,nil,"
862,"nil,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,1,5,nil,6,nil,3,nil,nil,1,nil,2,nil,9,nil,5,nil,nil,nil,nil,9,nil,nil,nil,nil,nil,4,4,nil,nil,nil,5,nil,nil,nil,nil,nil,nil,4,5,nil,nil,nil,7,nil,nil,nil,nil,8,nil,6,nil,1,nil,nil,3,nil,nil,nil,2,nil,5,nil,"
863,"9,nil,nil,nil,8,nil,7,nil,nil,nil,5,2,nil,nil,nil,8,nil,nil,nil,7,nil,nil,nil,nil,nil,9,nil,6,nil,9,nil,nil,8,nil,nil,nil,nil,nil,5,4,9,6,nil,nil,2,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,1,nil,nil,5,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,1,4,nil,nil,nil,3,"
864,"1,nil,nil,nil,9,nil,nil,nil,nil,8,2,nil,nil,7,5,nil,nil,3,nil,nil,nil,nil,nil,nil,6,7,nil,5,nil,3,nil,nil,nil,nil,nil,1,nil,1,nil,nil,nil,nil,nil,2,nil,9,nil,nil,nil,nil,nil,7,nil,6,nil,5,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,6,nil,nil,5,7,nil,nil,nil,nil,1,nil,nil,nil,8,"
865,"nil,8,nil,nil,nil,nil,nil,nil,9,nil,nil,nil,1,nil,nil,6,nil,nil,nil,nil,nil,7,nil,9,nil,nil,5,nil,6,nil,5,nil,nil,nil,nil,nil,4,2,nil,nil,3,nil,8,nil,nil,nil,nil,nil,2,nil,7,nil,nil,nil,5,9,nil,nil,nil,nil,3,4,nil,nil,nil,1,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,4,nil,nil,nil,nil,"
866,"nil,3,nil,nil,nil,2,nil,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,1,6,nil,7,nil,9,nil,nil,3,5,nil,1,nil,nil,7,nil,nil,nil,8,nil,nil,3,5,nil,8,nil,nil,nil,4,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,6,nil,5,nil,nil,nil,nil,nil,nil,nil,2,nil,1,nil,nil,9,nil,nil,nil,3,nil,4,nil,nil,"
867,"nil,1,nil,nil,8,5,nil,6,nil,4,nil,nil,3,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,nil,9,nil,nil,nil,3,nil,nil,nil,nil,nil,nil,1,8,nil,1,4,nil,nil,nil,5,nil,6,nil,nil,nil,nil,nil,2,nil,nil,2,5,nil,nil,9,nil,nil,4,nil,nil,6,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,6,"
868,"nil,nil,nil,6,8,nil,nil,9,nil,nil,nil,nil,nil,nil,nil,nil,2,5,9,nil,4,nil,nil,nil,8,nil,nil,2,nil,1,9,6,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,3,nil,nil,nil,nil,7,nil,nil,nil,nil,3,1,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,5,nil,7,nil,9,1,nil,2,nil,3,nil,"
869,"nil,nil,nil,nil,3,nil,nil,8,nil,nil,nil,nil,4,nil,nil,nil,nil,1,nil,nil,5,nil,8,1,nil,nil,nil,nil,1,nil,nil,nil,nil,9,nil,nil,3,nil,nil,nil,nil,nil,2,6,nil,nil,nil,7,nil,2,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,nil,nil,2,9,nil,5,nil,1,4,7,nil,nil,6,nil,nil,8,5,nil,"
870,"nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,6,7,nil,nil,nil,nil,9,nil,2,nil,nil,1,6,4,nil,nil,nil,4,nil,nil,nil,nil,9,nil,nil,nil,8,nil,1,3,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,5,nil,1,7,9,nil,nil,nil,nil,4,nil,nil,nil,nil,8,nil,nil,6,nil,nil,nil,3,nil,2,nil,nil,nil,nil,"
871,"3,9,nil,6,nil,nil,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,6,nil,nil,9,nil,1,2,nil,nil,nil,nil,nil,nil,5,nil,nil,nil,nil,2,nil,nil,1,nil,nil,6,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,nil,8,5,nil,6,nil,nil,9,nil,nil,nil,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,nil,nil,7,nil,3,2,"
872,"nil,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,9,8,nil,4,nil,6,nil,nil,nil,6,1,nil,nil,nil,nil,nil,5,nil,nil,nil,4,nil,2,nil,nil,nil,4,nil,nil,9,nil,nil,7,nil,nil,nil,nil,nil,3,1,6,nil,2,6,nil,nil,nil,nil,nil,5,nil,nil,nil,nil,4,2,nil,nil,nil,nil,3,"
873,"nil,nil,nil,6,nil,nil,nil,nil,4,nil,nil,5,3,nil,9,nil,nil,1,nil,nil,nil,nil,8,nil,7,3,nil,nil,1,nil,nil,nil,6,nil,nil,nil,6,nil,3,nil,nil,8,nil,nil,nil,7,nil,nil,9,1,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,nil,nil,nil,5,8,nil,nil,9,nil,nil,nil,nil,6,nil,3,"
874,"nil,nil,nil,4,5,nil,nil,nil,9,nil,nil,nil,nil,nil,nil,nil,nil,3,nil,nil,9,nil,nil,nil,nil,nil,1,nil,6,nil,nil,nil,8,7,nil,nil,nil,nil,8,nil,nil,2,nil,6,nil,9,nil,4,6,nil,nil,nil,nil,nil,nil,nil,nil,8,3,nil,nil,nil,nil,6,nil,nil,nil,nil,1,nil,nil,nil,nil,nil,1,nil,nil,nil,5,4,nil,"
875,"nil,nil,nil,nil,4,nil,nil,nil,nil,nil,nil,nil,6,nil,2,3,nil,nil,8,3,nil,nil,nil,nil,nil,nil,9,nil,7,nil,2,6,4,nil,1,nil,nil,nil,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,nil,3,7,nil,2,nil,nil,nil,1,nil,nil,nil,nil,nil,nil,6,9,nil,nil,nil,nil,7,5,nil,5,nil,nil,8,nil,nil,nil,nil,6,"
876,"nil,nil,nil,nil,3,nil,8,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,nil,9,nil,nil,nil,nil,1,6,3,nil,nil,nil,5,8,1,nil,nil,nil,9,2,nil,4,nil,nil,nil,nil,nil,nil,nil,8,nil,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,6,1,nil,nil,nil,nil,2,nil,4,nil,nil,nil,nil,6,3,nil,nil,nil,nil,5,nil,nil,"
877,"nil,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,8,nil,5,nil,nil,nil,nil,nil,6,nil,nil,nil,nil,4,7,5,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,3,nil,nil,9,nil,6,4,nil,nil,9,4,nil,nil,nil,3,nil,nil,nil,5,nil,nil,nil,nil,nil,6,nil,nil,nil,nil,8,nil,nil,9,nil,1,nil,nil,7,1,nil,6,nil,nil,nil,"
878,"nil,nil,nil,nil,nil,6,nil,nil,7,nil,nil,2,nil,nil,nil,nil,nil,nil,nil,5,nil,9,nil,nil,nil,8,6,3,nil,nil,nil,9,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,9,1,2,nil,nil,7,nil,nil,8,nil,nil,nil,nil,3,nil,nil,5,nil,7,nil,4,nil,nil,nil,3,nil,2,nil,9,nil,nil,nil,1,nil,nil,4,nil,nil,"
879,"9,nil,nil,7,nil,nil,1,nil,nil,nil,2,nil,nil,1,nil,nil,nil,7,nil,nil,nil,5,nil,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,5,6,nil,nil,nil,nil,nil,nil,3,2,nil,nil,1,nil,nil,nil,5,nil,nil,nil,8,2,4,nil,nil,8,1,3,nil,nil,nil,1,5,4,2,nil,nil,nil,6,nil,nil,9,nil,nil,nil,nil,nil,2,"
880,"8,9,nil,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,8,3,nil,6,nil,nil,3,nil,nil,1,nil,nil,nil,nil,3,nil,nil,nil,nil,nil,nil,2,9,nil,6,nil,8,nil,nil,nil,nil,nil,nil,8,nil,4,nil,nil,nil,7,nil,nil,7,nil,nil,nil,4,nil,nil,nil,5,nil,nil,nil,9,7,nil,nil,nil,nil,nil,nil,1,nil,nil,nil,3,"
881,"3,8,nil,5,nil,nil,nil,2,9,nil,nil,5,nil,4,nil,nil,3,nil,nil,nil,nil,nil,nil,nil,5,nil,nil,nil,2,nil,4,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,nil,4,nil,9,nil,8,nil,2,nil,nil,nil,7,nil,nil,nil,6,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,8,6,4,nil,9,nil,3,nil,nil,"
882,"3,nil,nil,1,nil,nil,nil,7,nil,nil,nil,nil,9,nil,nil,8,nil,nil,nil,nil,9,5,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,9,nil,2,nil,nil,3,nil,7,nil,nil,nil,nil,8,nil,nil,4,nil,5,nil,nil,nil,nil,nil,nil,nil,5,nil,nil,1,nil,nil,7,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,4,7,"
883,"1,nil,nil,nil,nil,nil,3,nil,nil,nil,nil,nil,2,nil,6,nil,nil,nil,nil,nil,nil,8,nil,7,nil,nil,2,nil,nil,7,4,8,nil,nil,nil,nil,9,4,nil,5,nil,nil,2,nil,nil,5,nil,1,nil,nil,nil,nil,nil,nil,nil,1,nil,nil,nil,nil,nil,nil,9,nil,6,9,nil,nil,8,nil,3,nil,nil,nil,5,nil,nil,nil,4,nil,7,"
884,"nil,6,9,nil,1,nil,7,nil,nil,nil,nil,1,nil,2,nil,nil,nil,6,3,nil,nil,nil,nil,nil,9,nil,nil,nil,nil,5,nil,nil,7,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,9,nil,6,nil,nil,5,nil,nil,3,nil,nil,nil,5,4,nil,nil,7,nil,nil,nil,3,nil,6,nil,8,nil,6,nil,nil,nil,nil,nil,2,"
885,"nil,6,nil,nil,9,nil,nil,1,nil,nil,4,nil,nil,nil,nil,nil,nil,8,3,nil,5,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,nil,nil,nil,1,nil,nil,2,6,nil,nil,7,nil,nil,nil,nil,9,nil,nil,3,6,5,nil,8,9,nil,nil,nil,4,3,nil,nil,nil,nil,7,4,nil,nil,nil,6,nil,nil,nil,nil,nil,9,nil,nil,1,"
886,"nil,6,nil,nil,5,nil,7,nil,nil,1,nil,nil,nil,nil,nil,nil,8,5,nil,nil,4,nil,9,nil,nil,6,nil,nil,nil,5,nil,6,nil,nil,nil,nil,nil,1,nil,nil,2,nil,3,nil,nil,nil,nil,nil,nil,nil,3,1,nil,nil,nil,3,nil,7,nil,nil,6,nil,nil,4,nil,nil,6,nil,nil,nil,nil,2,nil,nil,8,9,nil,nil,nil,nil,nil,"
887,"nil,3,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,7,nil,nil,nil,nil,nil,6,nil,1,nil,nil,5,4,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,2,nil,nil,6,nil,nil,1,4,nil,nil,nil,7,nil,2,nil,nil,7,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,9,nil,nil,5,nil,3,nil,6,nil,1,nil,9,nil,nil,nil,2,"
888,"nil,3,nil,5,nil,nil,nil,nil,nil,nil,nil,4,nil,3,nil,nil,2,nil,nil,nil,nil,8,nil,6,nil,nil,nil,nil,2,nil,nil,4,9,nil,nil,6,6,nil,nil,2,5,nil,1,nil,nil,nil,nil,1,nil,nil,8,nil,9,nil,nil,nil,3,nil,nil,5,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,nil,5,9,nil,nil,nil,nil,nil,nil,4,"
889,"nil,3,nil,nil,9,nil,nil,nil,1,8,nil,nil,nil,nil,nil,6,nil,nil,nil,1,7,nil,nil,6,nil,nil,nil,7,nil,nil,2,nil,1,nil,4,nil,nil,nil,nil,nil,nil,nil,8,7,nil,nil,nil,nil,nil,nil,3,nil,nil,nil,nil,6,nil,nil,nil,2,3,5,nil,4,nil,nil,3,nil,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,9,"
890,"nil,2,nil,nil,nil,9,nil,8,nil,nil,nil,nil,nil,nil,nil,2,9,nil,nil,nil,5,nil,nil,nil,4,nil,nil,nil,nil,nil,nil,7,nil,3,nil,nil,3,nil,7,1,nil,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,6,9,nil,nil,6,9,nil,nil,nil,4,nil,3,2,7,nil,nil,nil,3,nil,5,nil,6,"
891,"nil,nil,1,4,nil,nil,nil,nil,nil,5,7,nil,nil,nil,nil,nil,nil,4,2,9,nil,1,nil,nil,3,nil,nil,nil,nil,nil,5,nil,nil,nil,6,2,nil,nil,nil,nil,6,9,nil,5,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,9,5,nil,nil,nil,nil,4,nil,nil,nil,2,nil,nil,nil,nil,1,3,nil,nil,nil,nil,7,nil,nil,"
892,"nil,nil,nil,4,7,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,4,9,1,nil,nil,nil,nil,nil,1,nil,nil,3,nil,nil,nil,nil,1,nil,nil,3,9,nil,nil,9,8,2,nil,nil,nil,nil,5,nil,nil,nil,nil,3,6,nil,nil,4,1,nil,nil,nil,nil,7,nil,6,nil,nil,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,6,nil,nil,1,nil,"
893,"nil,nil,nil,nil,nil,nil,3,nil,nil,nil,nil,9,nil,nil,7,nil,1,nil,7,8,nil,4,nil,nil,nil,nil,nil,3,nil,nil,5,nil,nil,2,nil,nil,nil,nil,nil,3,2,nil,nil,8,nil,nil,nil,nil,nil,8,1,nil,nil,nil,nil,nil,nil,nil,nil,6,4,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,1,4,nil,5,nil,nil,nil,nil,nil,6,"
894,"nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,5,7,2,4,nil,nil,nil,9,8,nil,nil,nil,nil,9,4,7,nil,nil,nil,9,nil,nil,3,nil,nil,nil,5,nil,nil,9,nil,nil,1,2,nil,nil,nil,3,nil,1,nil,9,nil,nil,nil,6,nil,nil,nil,nil,2,5,nil,nil,nil,nil,5,6,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,6,"
895,"9,nil,nil,7,nil,nil,nil,6,nil,nil,1,2,nil,4,nil,nil,nil,nil,nil,nil,nil,3,nil,nil,2,9,nil,nil,nil,6,nil,nil,nil,nil,5,8,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,5,nil,4,3,nil,nil,2,7,5,3,nil,nil,nil,nil,nil,nil,nil,nil,6,4,nil,nil,nil,1,nil,nil,9,nil,nil,nil,nil,5,"
896,"6,nil,nil,8,9,nil,nil,1,nil,nil,nil,nil,nil,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,2,7,4,nil,nil,nil,nil,nil,nil,3,nil,nil,nil,nil,nil,nil,5,4,nil,nil,nil,nil,7,nil,nil,nil,2,nil,nil,6,nil,nil,nil,nil,nil,nil,8,5,nil,nil,4,nil,nil,2,1,nil,nil,nil,nil,nil,nil,3,9,"
897,"3,nil,nil,nil,6,nil,nil,nil,5,nil,9,nil,nil,nil,7,nil,nil,nil,nil,nil,6,nil,nil,nil,nil,nil,3,2,nil,nil,6,9,nil,5,nil,nil,nil,nil,nil,nil,nil,1,nil,nil,2,nil,4,nil,nil,nil,nil,nil,nil,6,9,nil,nil,nil,1,nil,nil,7,nil,nil,nil,4,3,nil,nil,nil,8,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,"
898,"nil,nil,7,2,nil,nil,nil,nil,nil,9,nil,nil,3,nil,nil,8,2,nil,nil,nil,nil,nil,8,nil,nil,nil,6,nil,8,nil,nil,nil,4,3,nil,nil,nil,nil,1,nil,nil,nil,nil,5,nil,nil,2,nil,5,1,nil,nil,4,8,nil,nil,nil,nil,9,6,2,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,nil,5,nil,nil,8,3,"
899,"nil,nil,nil,5,6,9,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,nil,6,9,nil,2,nil,nil,1,4,nil,nil,8,nil,nil,nil,nil,4,nil,3,nil,4,nil,7,1,nil,nil,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,5,nil,nil,6,nil,nil,nil,nil,nil,nil,nil,7,nil,nil,nil,1,8,nil,nil,nil,nil,nil,nil,2,nil,nil,9,"
900,"nil,nil,nil,5,2,nil,nil,nil,nil,nil,9,nil,nil,nil,3,nil,nil,4,nil,nil,nil,nil,nil,nil,7,nil,nil,nil,1,nil,nil,nil,nil,nil,4,nil,nil,8,nil,nil,4,5,3,nil,nil,6,nil,nil,nil,1,nil,nil,nil,8,7,nil,2,nil,nil,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,3,2,nil,4,nil,nil,8,nil,nil,1,nil,"
901,"nil,nil,nil,nil,nil,nil,nil,4,2,5,8,1,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,6,nil,nil,nil,nil,nil,nil,nil,4,nil,nil,9,nil,5,nil,nil,nil,nil,nil,3,nil,nil,nil,nil,6,8,nil,nil,7,nil,nil,nil,nil,5,3,nil,2,nil,nil,8,4,nil,nil,nil,nil,nil,nil,nil,nil,7,2,nil,nil,nil,nil,nil,1,nil,nil,"
902,"9,nil,nil,nil,8,nil,3,nil,2,nil,3,nil,6,nil,nil,7,nil,nil,1,4,nil,2,nil,nil,nil,nil,6,nil,nil,nil,9,nil,nil,nil,nil,nil,nil,2,6,nil,3,4,nil,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,9,3,nil,4,7,nil,nil,5,6,nil,1,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,3,"
903,"6,7,nil,nil,nil,8,nil,nil,nil,nil,nil,nil,4,nil,nil,7,nil,nil,nil,2,nil,nil,nil,7,6,nil,nil,nil,nil,2,nil,nil,nil,nil,4,nil,nil,nil,3,nil,8,nil,nil,9,1,nil,nil,nil,1,7,nil,8,nil,nil,nil,nil,nil,nil,nil,1,nil,5,nil,nil,3,nil,nil,5,nil,nil,nil,nil,nil,nil,5,nil,nil,nil,nil,nil,2,"
904,"5,3,nil,nil,nil,nil,nil,nil,nil,nil,7,9,nil,nil,2,nil,nil,nil,nil,nil,2,5,nil,nil,9,nil,nil,nil,nil,nil,2,nil,nil,6,8,nil,7,nil,nil,nil,nil,nil,nil,nil,1,nil,8,nil,nil,9,nil,2,nil,nil,nil,nil,1,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,3,8,nil,nil,2,nil,nil,nil,9,6,nil,1,7,nil,"
905,"nil,6,nil,nil,nil,7,5,nil,9,nil,nil,nil,nil,4,3,nil,nil,nil,nil,nil,nil,nil,5,nil,nil,nil,nil,nil,nil,3,nil,nil,nil,4,8,nil,nil,nil,nil,nil,6,nil,nil,nil,5,nil,1,2,nil,nil,nil,nil,6,nil,nil,9,nil,nil,7,2,nil,nil,4,4,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,8,nil,nil,nil,1,nil,nil,"
906,"nil,4,nil,nil,nil,nil,3,7,nil,nil,nil,3,nil,7,nil,4,9,nil,nil,nil,7,nil,8,nil,nil,nil,nil,nil,nil,1,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,3,5,9,nil,nil,nil,2,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,6,nil,5,1,nil,nil,nil,nil,nil,nil,nil,nil,nil,3,nil,5,1,nil,"
907,"nil,2,nil,nil,nil,3,4,nil,7,5,nil,nil,nil,7,4,nil,nil,nil,nil,nil,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,8,nil,nil,nil,8,1,nil,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,9,nil,7,3,8,3,nil,nil,nil,nil,9,nil,nil,nil,nil,nil,nil,nil,nil,nil,6,nil,4,nil,nil,9,nil,2,nil,3,nil,"
908,"nil,nil,2,nil,nil,8,nil,nil,nil,nil,nil,3,7,nil,nil,4,nil,nil,9,nil,nil,nil,nil,5,nil,nil,1,5,nil,nil,nil,nil,2,nil,nil,9,6,nil,4,nil,nil,nil,8,nil,nil,nil,nil,nil,1,nil,nil,nil,nil,nil,2,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,nil,9,1,nil,6,nil,nil,nil,9,nil,nil,nil,nil,nil,nil,7,"
909,"nil,nil,nil,6,nil,3,7,8,nil,nil,nil,nil,nil,nil,nil,5,nil,1,nil,nil,nil,nil,nil,nil,nil,3,nil,nil,8,nil,nil,5,nil,nil,9,nil,5,9,nil,nil,4,nil,2,nil,nil,nil,4,6,nil,nil,nil,nil,nil,nil,nil,nil,9,8,nil,nil,nil,1,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,8,nil,1,nil,nil,7,nil,"
910,"nil,nil,nil,2,5,nil,nil,nil,nil,6,5,nil,nil,nil,nil,4,nil,nil,3,nil,9,nil,nil,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,1,3,nil,nil,8,nil,nil,nil,nil,6,nil,9,nil,nil,nil,nil,8,3,5,nil,nil,nil,nil,nil,nil,nil,1,nil,4,nil,nil,9,1,nil,7,nil,3,nil,nil,5,nil,nil,nil,9,nil,nil,nil,nil,"
911,"nil,nil,nil,nil,nil,9,nil,8,nil,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,2,7,1,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,nil,nil,6,nil,nil,2,9,nil,nil,nil,7,1,8,5,nil,nil,nil,nil,nil,nil,8,9,nil,nil,6,nil,nil,nil,5,nil,6,2,nil,nil,nil,8,nil,nil,nil,nil,nil,nil,2,5,nil,"
